periodo,estu_tipodocumento,estu_consecutivo,cole_area_ubicacion,cole_bilingue,cole_calendario,cole_caracter,cole_cod_dane_establecimiento,cole_cod_dane_sede,cole_cod_depto_ubicacion,cole_cod_mcpio_ubicacion,cole_codigo_icfes,cole_depto_ubicacion,cole_genero,cole_jornada,cole_mcpio_ubicacion,cole_naturaleza,cole_nombre_establecimiento,cole_nombre_sede,cole_sede_principal,estu_cod_depto_presentacion,estu_cod_mcpio_presentacion,estu_cod_reside_depto,estu_cod_reside_mcpio,estu_depto_presentacion,estu_depto_reside,estu_estadoinvestigacion,estu_estudiante,estu_fechanacimiento,estu_genero,estu_mcpio_presentacion,estu_mcpio_reside,estu_nacionalidad,estu_pais_reside,estu_privado_libertad,fami_cuartoshogar,fami_educacionmadre,fami_educacionpadre,fami_estratovivienda,fami_personashogar,fami_tieneautomovil,fami_tienecomputador,fami_tieneinternet,fami_tienelavadora,desemp_ingles,punt_ingles,punt_matematicas,punt_sociales_ciudadanas,punt_c_naturales,punt_lectura_critica,punt_global,semestre_prueba
20181,TI,SB11201810005203,URBANO,No,B,ACADEMICO,376001000519,376001000519,76,76001,16881,VALLE,FEMENINO,MANANA,CALI,NO OFICIAL,COLEGIO DE LA SAGRADA FAMILIA,COL DE LA SAGRADA FAMILIA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-12-14,F,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA COMPLETA,SECUNDARIA (BACHILLERATO) INCOMPLETA,ESTRATO 4,3 A 4,No,Si,Si,No,B1,73.0,70.0,70,64,74,349,1
20181,TI,SB11201810024030,URBANO,No,B,ACADEMICO,376001043650,376001043650,76,76001,156596,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,CENTRO EDUCATIVO INSCAT,CENTRO EDUCATIVO INSCAT - SEDE PRINCIPAL,Si,76.0,76001.0,76.0,76122.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-07-03,F,CALI,CAICEDONIA,COLOMBIA,COLOMBIA,No,DOS,SECUNDARIA (BACHILLERATO) INCOMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 3,3 A 4,No,Si,Si,Si,A-,45.0,41.0,36,39,39,196,1
20181,TI,SB11201810024030,URBANO,No,B,ACADEMICO,376001043650,376001043650,76,76001,156596,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,CENTRO EDUCATIVO INSCAT,CENTRO EDUCATIVO INSCAT - SEDE PRINCIPAL,Si,76.0,76001.0,76.0,76122.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-07-03,F,CALI,CAICEDONIA,COLOMBIA,COLOMBIA,No,DOS,SECUNDARIA (BACHILLERATO) INCOMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 3,3 A 4,No,Si,Si,Si,A-,45.0,41.0,36,39,39,196,1
20181,TI,SB11201810009559,URBANO,Si,B,ACADEMICO,308001000882,308001000882,8,8001,3046,ATLANTICO,MIXTO,COMPLETA,BARRANQUILLA,NO OFICIAL,CORP CULT COL ALEMAN,CORP CULT COL ALEMAN,Si,8.0,8001.0,8.0,8001.0,ATLANTICO,ATLANTICO,PUBLICAR,ESTUDIANTE,2000-11-27,M,BARRANQUILLA,BARRANQUILLA,COLOMBIA,COLOMBIA,No,CUATRO,POSTGRADO,POSTGRADO,ESTRATO 4,5 A 6,Si,Si,Si,Si,B+,84.0,77.0,66,68,73,360,1
20181,TI,SB11201810009559,URBANO,Si,B,ACADEMICO,308001000882,308001000882,8,8001,3046,ATLANTICO,MIXTO,COMPLETA,BARRANQUILLA,NO OFICIAL,CORP CULT COL ALEMAN,CORP CULT COL ALEMAN,Si,8.0,8001.0,8.0,8001.0,ATLANTICO,ATLANTICO,PUBLICAR,ESTUDIANTE,2000-11-27,M,BARRANQUILLA,BARRANQUILLA,COLOMBIA,COLOMBIA,No,CUATRO,POSTGRADO,POSTGRADO,ESTRATO 4,5 A 6,Si,Si,Si,Si,B+,84.0,77.0,66,68,73,360,1
20181,TI,SB11201810005130,URBANO,No,B,ACADEMICO,376001016750,376001016750,76,76001,58651,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,JARDIN TIA NORA Y LICEO LOS ALPES,JARDIN TIA NORA Y LICEO LOS ALPES,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-05-17,M,CALI,CALI,COLOMBIA,COLOMBIA,No,DOS,TECNICA O TECNOLOGICA COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 4,3 A 4,Si,Si,Si,Si,B+,85.0,66.0,69,68,72,350,1
20181,TI,SB11201810005130,URBANO,No,B,ACADEMICO,376001016750,376001016750,76,76001,58651,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,JARDIN TIA NORA Y LICEO LOS ALPES,JARDIN TIA NORA Y LICEO LOS ALPES,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-05-17,M,CALI,CALI,COLOMBIA,COLOMBIA,No,DOS,TECNICA O TECNOLOGICA COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 4,3 A 4,Si,Si,Si,Si,B+,85.0,66.0,69,68,72,350,1
20181,TI,SB11201810014292,URBANO,No,B,TECNICO/ACADEMICO,319532001389,319532001389,19,19532,199547,CAUCA,MIXTO,MANANA,PATIA,NO OFICIAL,FUNDACION LICEO COMERCIAL COMERCIAL CIUDAD EL BORDO,FUNDACION LICEO COMERCIAL COMERCIAL CIUDAD EL BORDO,Si,19.0,19532.0,19.0,19532.0,CAUCA,CAUCA,PUBLICAR,ESTUDIANTE,2000-11-24,F,PATIA,PATIA,COLOMBIA,COLOMBIA,No,CUATRO,SECUNDARIA (BACHILLERATO) COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 2,3 A 4,Si,Si,No,No,A-,41.0,33.0,36,44,36,188,1
20181,TI,SB11201810014292,URBANO,No,B,TECNICO/ACADEMICO,319532001389,319532001389,19,19532,199547,CAUCA,MIXTO,MANANA,PATIA,NO OFICIAL,FUNDACION LICEO COMERCIAL COMERCIAL CIUDAD EL BORDO,FUNDACION LICEO COMERCIAL COMERCIAL CIUDAD EL BORDO,Si,19.0,19532.0,19.0,19532.0,CAUCA,CAUCA,PUBLICAR,ESTUDIANTE,2000-11-24,F,PATIA,PATIA,COLOMBIA,COLOMBIA,No,CUATRO,SECUNDARIA (BACHILLERATO) COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 2,3 A 4,Si,Si,No,No,A-,41.0,33.0,36,44,36,188,1
20181,TI,SB11201810008858,URBANO,No,B,TECNICO/ACADEMICO,376001000314,376001000314,76,76001,17228,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COLEGIO PARROQIAL SANTIAGO APOSTOL,COLEGIO PARROQIAL SANTIAGO APOSTOL,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-12-14,F,CALI,CALI,COLOMBIA,COLOMBIA,No,DOS,EDUCACION PROFESIONAL INCOMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 3,3 A 4,No,Si,Si,Si,A1,52.0,48.0,56,60,61,280,1
20181,TI,SB11201810008858,URBANO,No,B,TECNICO/ACADEMICO,376001000314,376001000314,76,76001,17228,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COLEGIO PARROQIAL SANTIAGO APOSTOL,COLEGIO PARROQIAL SANTIAGO APOSTOL,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-12-14,F,CALI,CALI,COLOMBIA,COLOMBIA,No,DOS,EDUCACION PROFESIONAL INCOMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 3,3 A 4,No,Si,Si,Si,A1,52.0,48.0,56,60,61,280,1
20181,TI,SB11201810007037,URBANO,No,A,ACADEMICO,108001076553,108001076553,8,8001,192922,ATLANTICO,MIXTO,NOCHE,BARRANQUILLA,OFICIAL,INSTITUCION EDUCATIVA DISTRITAL DE LAS NIEVES,I.E. DISTRITAL DE LAS NIEVES - SEDE PRINCIPAL,Si,8.0,8001.0,8.0,8001.0,ATLANTICO,ATLANTICO,PUBLICAR,ESTUDIANTE,1999-10-30,M,BARRANQUILLA,BARRANQUILLA,COLOMBIA,COLOMBIA,No,UNO,SECUNDARIA (BACHILLERATO) INCOMPLETA,NINGUNO,ESTRATO 2,3 A 4,No,Si,Si,Si,A-,39.0,34.0,37,39,50,200,1
20181,TI,SB11201810028539,RURAL,Desconocido,B,ACADEMICO,308001013054,308001013054,8,8573,129502,ATLANTICO,MIXTO,COMPLETA,PUERTO COLOMBIA,NO OFICIAL,INTERNATIONAL BERCKLEY SCHOOL,INTERNATIONAL BERCKLEY SCHOOL,Si,8.0,8001.0,8.0,8001.0,ATLANTICO,ATLANTICO,PUBLICAR,ESTUDIANTE,1999-04-22,M,BARRANQUILLA,BARRANQUILLA,COLOMBIA,COLOMBIA,No,DOS,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,NAN,Si,Si,Si,Si,B1,77.0,46.0,50,59,72,292,1
20181,TI,SB11201810028539,RURAL,Desconocido,B,ACADEMICO,308001013054,308001013054,8,8573,129502,ATLANTICO,MIXTO,COMPLETA,PUERTO COLOMBIA,NO OFICIAL,INTERNATIONAL BERCKLEY SCHOOL,INTERNATIONAL BERCKLEY SCHOOL,Si,8.0,8001.0,8.0,8001.0,ATLANTICO,ATLANTICO,PUBLICAR,ESTUDIANTE,1999-04-22,M,BARRANQUILLA,BARRANQUILLA,COLOMBIA,COLOMBIA,No,DOS,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,NAN,Si,Si,Si,Si,B1,77.0,46.0,50,59,72,292,1
20181,TI,SB11201810009024,URBANO,Si,B,ACADEMICO,376001028685,376001028685,76,76001,124511,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,VERNOT SCHOOL,VERNOT SCHOOL,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2002-11-15,M,CALI,CALI,COLOMBIA,COLOMBIA,No,CUATRO,TECNICA O TECNOLOGICA COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 3,5 A 6,No,Si,Si,Si,B1,74.0,63.0,60,60,61,310,1
20181,TI,SB11201810009024,URBANO,Si,B,ACADEMICO,376001028685,376001028685,76,76001,124511,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,VERNOT SCHOOL,VERNOT SCHOOL,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2002-11-15,M,CALI,CALI,COLOMBIA,COLOMBIA,No,CUATRO,TECNICA O TECNOLOGICA COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 3,5 A 6,No,Si,Si,Si,B1,74.0,63.0,60,60,61,310,1
20181,TI,SB11201810015808,URBANO,No,B,ACADEMICO,376001026348,376001026348,76,76001,111419,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,INSTITUTO BILINGUE AGORA,INSTITUTO BILINGUE AGORA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-07-31,M,CALI,CALI,COLOMBIA,COLOMBIA,No,CUATRO,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 3,3 A 4,Si,Si,Si,Si,A2,61.0,52.0,50,53,45,254,1
20181,TI,SB11201810015808,URBANO,No,B,ACADEMICO,376001026348,376001026348,76,76001,111419,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,INSTITUTO BILINGUE AGORA,INSTITUTO BILINGUE AGORA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-07-31,M,CALI,CALI,COLOMBIA,COLOMBIA,No,CUATRO,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 3,3 A 4,Si,Si,Si,Si,A2,61.0,52.0,50,53,45,254,1
20181,TI,SB11201810014243,URBANO,Si,B,ACADEMICO,376001026968,376001026968,76,76001,105742,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COLEGIO FREINET,COLEGIO FREINET,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-02-01,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 5,3 A 4,Si,Si,Si,Si,B+,83.0,71.0,68,68,76,358,1
20181,TI,SB11201810014243,URBANO,Si,B,ACADEMICO,376001026968,376001026968,76,76001,105742,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COLEGIO FREINET,COLEGIO FREINET,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-02-01,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 5,3 A 4,Si,Si,Si,Si,B+,83.0,71.0,68,68,76,358,1
20181,TI,SB11201810002906,URBANO,No,B,ACADEMICO,376001000276,376001000276,76,76001,17335,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COL BERCHMANS,COL BERCHMANS,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-01-13,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,POSTGRADO,ESTRATO 6,3 A 4,Si,Si,Si,Si,B+,83.0,100.0,100,76,84,447,1
20181,TI,SB11201810002906,URBANO,No,B,ACADEMICO,376001000276,376001000276,76,76001,17335,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COL BERCHMANS,COL BERCHMANS,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-01-13,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,POSTGRADO,ESTRATO 6,3 A 4,Si,Si,Si,Si,B+,83.0,100.0,100,76,84,447,1
20181,TI,SB11201810012946,URBANO,Si,B,ACADEMICO,311848002424,311848002424,11,11001,19471,BOGOTA,MASCULINO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COL SAN CARLOS,COL SAN CARLOS,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-08-01,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,3 A 4,Si,Si,Si,Si,B+,82.0,75.0,65,81,62,358,1
20181,TI,SB11201810012946,URBANO,Si,B,ACADEMICO,311848002424,311848002424,11,11001,19471,BOGOTA,MASCULINO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COL SAN CARLOS,COL SAN CARLOS,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-08-01,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,3 A 4,Si,Si,Si,Si,B+,82.0,75.0,65,81,62,358,1
20181,CC,SB11201810026240,URBANO,Desconocido,A,NAN,320001800048,320001800048,20,20001,708149,CESAR,MIXTO,SABATINA,VALLEDUPAR,NO OFICIAL,COLEGIO EDUCATIVO DEL CARIBE,COLEGIO EDUCATIVO DEL CARIBE - SEDE PRINCIPAL,Si,20.0,20001.0,20.0,20001.0,CESAR,CESAR,PUBLICAR,ESTUDIANTE,1999-07-09,M,VALLEDUPAR,VALLEDUPAR,COLOMBIA,COLOMBIA,No,TRES,SECUNDARIA (BACHILLERATO) COMPLETA,PRIMARIA COMPLETA,ESTRATO 2,7 A 8,Si,Si,Si,Si,A1,49.0,34.0,30,33,46,184,1
20181,TI,SB11201810013529,URBANO,Desconocido,B,ACADEMICO,311001105430,311001105430,11,11001,130732,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COL LA COLINA,COL LA COLINA,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-06-16,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,EDUCACION PROFESIONAL INCOMPLETA,ESTRATO 3,3 A 4,No,Si,Si,Si,B+,86.0,74.0,76,78,78,386,1
20181,TI,SB11201810013529,URBANO,Desconocido,B,ACADEMICO,311001105430,311001105430,11,11001,130732,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COL LA COLINA,COL LA COLINA,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-06-16,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,EDUCACION PROFESIONAL INCOMPLETA,ESTRATO 3,3 A 4,No,Si,Si,Si,B+,86.0,74.0,76,78,78,386,1
20181,TI,SB11201810025855,URBANO,No,B,ACADEMICO,319001000051,319001000051,19,19001,118802,CAUCA,MIXTO,MANANA,POPAYAN,NO OFICIAL,COL TECNICO COMFACAUCA,COLTECNICO COMFACAUCA,Si,19.0,19001.0,19.0,19001.0,CAUCA,CAUCA,PUBLICAR,ESTUDIANTE,2001-02-13,M,POPAYAN,POPAYAN,COLOMBIA,COLOMBIA,No,CUATRO,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 3,5 A 6,No,Si,Si,Si,A2,62.0,63.0,61,66,61,313,1
20181,TI,SB11201810025855,URBANO,No,B,ACADEMICO,319001000051,319001000051,19,19001,118802,CAUCA,MIXTO,MANANA,POPAYAN,NO OFICIAL,COL TECNICO COMFACAUCA,COLTECNICO COMFACAUCA,Si,19.0,19001.0,19.0,19001.0,CAUCA,CAUCA,PUBLICAR,ESTUDIANTE,2001-02-13,M,POPAYAN,POPAYAN,COLOMBIA,COLOMBIA,No,CUATRO,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 3,5 A 6,No,Si,Si,Si,A2,62.0,63.0,61,66,61,313,1
20181,TI,SB11201810011626,URBANO,No,B,ACADEMICO,376001014048,376001014048,76,76001,149856,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,LICEO BELLA SUIZA,LIC BELLA SUIZA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-03-05,M,CALI,CALI,COLOMBIA,COLOMBIA,No,CUATRO,NAN,NAN,NAN,3 A 4,Si,Si,Desconocido,Si,A2,59.0,63.0,55,51,62,289,1
20181,TI,SB11201810011626,URBANO,No,B,ACADEMICO,376001014048,376001014048,76,76001,149856,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,LICEO BELLA SUIZA,LIC BELLA SUIZA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-03-05,M,CALI,CALI,COLOMBIA,COLOMBIA,No,CUATRO,NAN,NAN,NAN,3 A 4,Si,Si,Desconocido,Si,A2,59.0,63.0,55,51,62,289,1
20181,CC,SB11201810019108,URBANO,No,A,ACADEMICO,305045001658,305045001658,5,5045,134700,ANTIOQUIA,MIXTO,NOCHE,APARTADO,OFICIAL,INSTITUCION EDUCATIVA SAN PEDRO CLAVER,I.E. SAN PEDRO CLAVER,Si,5.0,5045.0,5.0,5045.0,ANTIOQUIA,ANTIOQUIA,PUBLICAR,ESTUDIANTE,1985-07-15,F,APARTADO,APARTADO,COLOMBIA,COLOMBIA,No,NAN,PRIMARIA COMPLETA,PRIMARIA INCOMPLETA,ESTRATO 1,7 A 8,No,Si,Si,No,A-,27.0,23.0,36,35,33,157,1
20181,CC,SB11201810014715,URBANO,No,A,ACADEMICO,311001105197,311001105197,11,11001,175208,BOGOTA,MIXTO,SABATINA,BOGOTA D.C.,NO OFICIAL,INST IP EDUCANDO LA JUVENTUD FUTURO DE COLOMBIA,INST IP EDUCANDO LA JUVENTUD FUTURO DE COLOMBIA,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,1987-06-12,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,PRIMARIA INCOMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 2,5 A 6,No,No,No,Si,A-,32.0,33.0,42,35,37,182,1
20181,CC,SB11201810039415,URBANO,Si,A,TECNICO/ACADEMICO,120750000415,120750000415,20,20750,57372,CESAR,MIXTO,NOCHE,SAN DIEGO,OFICIAL,INSTITUCION EDUCATIVA MANUEL RODRIGUEZ TORICES DE SAN DIEGO,INST. EDU. MANUEL RODRIGEZ TORICES,Si,20.0,20001.0,20.0,20750.0,CESAR,CESAR,PUBLICAR,ESTUDIANTE,1998-03-09,M,VALLEDUPAR,SAN DIEGO,COLOMBIA,COLOMBIA,No,TRES,PRIMARIA INCOMPLETA,NINGUNO,ESTRATO 3,5 A 6,Si,Si,Desconocido,No,A1,49.0,31.0,41,33,38,184,1
20181,CC,SB11201810064776,URBANO,No,A,ACADEMICO,325290002151,325290002151,25,25290,111203,CUNDINAMARCA,MIXTO,MANANA,FUSAGASUGA,NO OFICIAL,COLEGIO FUNDACION EDUCATIVA FUNDETEC,COL FUND EDUC FUNDETEC,Si,25.0,25290.0,25.0,25290.0,CUNDINAMARCA,CUNDINAMARCA,PUBLICAR,ESTUDIANTE,1999-10-09,M,FUSAGASUGA,FUSAGASUGA,COLOMBIA,COLOMBIA,No,DOS,PRIMARIA INCOMPLETA,PRIMARIA INCOMPLETA,ESTRATO 3,5 A 6,No,No,Si,No,A-,35.0,39.0,37,40,48,203,1
20181,TI,SB11201810002770,URBANO,No,OTRO,NO APLICA,319001004475,319001004475,19,19001,93740,CAUCA,MIXTO,MANANA,POPAYAN,NO OFICIAL,COL. LOS ALCAZARES,COL. LOS ALCAZARES,Si,19.0,19001.0,19.0,19001.0,CAUCA,CAUCA,PUBLICAR,ESTUDIANTE,1999-12-06,F,POPAYAN,POPAYAN,COLOMBIA,COLOMBIA,No,TRES,SECUNDARIA (BACHILLERATO) COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 1,3 A 4,No,No,Si,Si,A-,44.0,48.0,41,39,57,230,1
20181,CC,SB11201810032243,URBANO,No,B,ACADEMICO,376001033492,376001033492,76,76001,94839,VALLE,MIXTO,SABATINA,CALI,NO OFICIAL,LICEO LOS PINOS,LICEO LOS PINOS,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,1999-10-26,F,CALI,CALI,COLOMBIA,COLOMBIA,No,CUATRO,PRIMARIA COMPLETA,PRIMARIA COMPLETA,ESTRATO 3,5 A 6,No,Si,No,Si,A-,31.0,35.0,41,31,49,192,1
20181,TI,SB11201810024912,URBANO,Desconocido,B,ACADEMICO,376001031341,376001031341,76,76001,129650,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COLEGIO BRITANICO-THE BRITISH SCHOOL,COLEGIO BRITANICO-THE BRITISH SCHOOL,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-02-23,M,CALI,CALI,COLOMBIA,COLOMBIA,No,SEIS O MAS,TECNICA O TECNOLOGICA INCOMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 6,5 A 6,Si,Si,Si,Si,B1,68.0,52.0,39,46,55,248,1
20181,TI,SB11201810024912,URBANO,Desconocido,B,ACADEMICO,376001031341,376001031341,76,76001,129650,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COLEGIO BRITANICO-THE BRITISH SCHOOL,COLEGIO BRITANICO-THE BRITISH SCHOOL,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-02-23,M,CALI,CALI,COLOMBIA,COLOMBIA,No,SEIS O MAS,TECNICA O TECNOLOGICA INCOMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 6,5 A 6,Si,Si,Si,Si,B1,68.0,52.0,39,46,55,248,1
20181,TI,SB11201810013387,URBANO,Desconocido,B,ACADEMICO,376001043285,376001043285,76,76001,178236,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COLEGIO GUIAS,COLEGIO GUIAS - SEDE PRINCIPAL,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-09-27,F,CALI,CALI,COLOMBIA,COLOMBIA,No,DOS,EDUCACION PROFESIONAL COMPLETA,SECUNDARIA (BACHILLERATO) INCOMPLETA,ESTRATO 3,3 A 4,Si,Si,Si,Si,A2,64.0,60.0,50,50,62,281,1
20181,TI,SB11201810013387,URBANO,Desconocido,B,ACADEMICO,376001043285,376001043285,76,76001,178236,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COLEGIO GUIAS,COLEGIO GUIAS - SEDE PRINCIPAL,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-09-27,F,CALI,CALI,COLOMBIA,COLOMBIA,No,DOS,EDUCACION PROFESIONAL COMPLETA,SECUNDARIA (BACHILLERATO) INCOMPLETA,ESTRATO 3,3 A 4,Si,Si,Si,Si,A2,64.0,60.0,50,50,62,281,1
20181,CC,SB11201810000961,URBANO,No,B,ACADEMICO,376001002392,376001002392,76,76001,17178,VALLE,FEMENINO,COMPLETA,CALI,NO OFICIAL,COL. NUESTRA SENORA DE LA GRACIA,COL. NUESTRA SENORA DE LA GRACIA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-01-27,F,CALI,CALI,COLOMBIA,COLOMBIA,No,CUATRO,TECNICA O TECNOLOGICA INCOMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 5,5 A 6,No,Si,Si,Si,A1,54.0,51.0,46,54,57,261,1
20181,CC,SB11201810000961,URBANO,No,B,ACADEMICO,376001002392,376001002392,76,76001,17178,VALLE,FEMENINO,COMPLETA,CALI,NO OFICIAL,COL. NUESTRA SENORA DE LA GRACIA,COL. NUESTRA SENORA DE LA GRACIA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-01-27,F,CALI,CALI,COLOMBIA,COLOMBIA,No,CUATRO,TECNICA O TECNOLOGICA INCOMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 5,5 A 6,No,Si,Si,Si,A1,54.0,51.0,46,54,57,261,1
20181,TI,SB11201810021304,URBANO,No,B,ACADEMICO,311769000696,311769000696,11,11001,22665,BOGOTA,FEMENINO,COMPLETA,BOGOTA D.C.,NO OFICIAL,GIMNASIO PEPA CASTRO,GIMN JOSEFINA CASTRO DE ESCOBAR,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-10-31,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,POSTGRADO,ESTRATO 4,5 A 6,Si,Si,Si,Si,B+,85.0,78.0,68,78,72,374,1
